UUID,Type,Value,Created,Language
localize_statistics-8887,translations,75434,1501461726,localize_glossary_languages_fr
localize_statistics-8888,suggestions,60919,1501461726,localize_glossary_languages_fr
localize_statistics-8889,contributors,548,1501548726,localize_glossary_languages_fr
localize_statistics-8890,to_translate,719584,1501548726,localize_glossary_languages_fr
localize_statistics-8891,translations,75434,1501548726,localize_glossary_languages_fr
localize_statistics-8892,suggestions,60962,1501548726,localize_glossary_languages_fr
localize_statistics-8893,contributors,548,1501635579,localize_glossary_languages_fr
localize_statistics-8894,to_translate,719784,1501635579,localize_glossary_languages_fr
localize_statistics-8895,translations,75434,1501635579,localize_glossary_languages_fr
localize_statistics-8896,suggestions,60962,1501635579,localize_glossary_languages_fr
localize_statistics-8897,contributors,548,1501719651,localize_glossary_languages_fr
localize_statistics-8898,to_translate,719900,1501719651,localize_glossary_languages_fr
localize_statistics-8899,translations,75434,1501719651,localize_glossary_languages_fr
localize_statistics-8900,suggestions,60969,1501719651,localize_glossary_languages_fr
localize_statistics-8901,contributors,548,1501805231,localize_glossary_languages_fr
localize_statistics-8902,to_translate,720156,1501805231,localize_glossary_languages_fr
localize_statistics-8903,translations,75434,1501805231,localize_glossary_languages_fr
localize_statistics-8904,suggestions,60969,1501805231,localize_glossary_languages_fr
localize_statistics-8905,contributors,548,1501892163,localize_glossary_languages_fr
localize_statistics-8906,to_translate,720295,1501892163,localize_glossary_languages_fr
localize_statistics-8907,translations,75434,1501892163,localize_glossary_languages_fr
localize_statistics-8908,suggestions,60969,1501892163,localize_glossary_languages_fr
localize_statistics-8909,contributors,548,1501980274,localize_glossary_languages_fr
localize_statistics-8910,to_translate,720579,1501980274,localize_glossary_languages_fr
localize_statistics-8911,translations,75434,1501980274,localize_glossary_languages_fr
localize_statistics-8912,suggestions,60969,1501980274,localize_glossary_languages_fr
localize_statistics-8913,contributors,548,1502064190,localize_glossary_languages_fr
localize_statistics-8914,to_translate,720730,1502064190,localize_glossary_languages_fr
localize_statistics-8915,translations,75434,1502064190,localize_glossary_languages_fr
localize_statistics-8916,suggestions,60969,1502064190,localize_glossary_languages_fr
localize_statistics-8917,contributors,548,1502150640,localize_glossary_languages_fr
localize_statistics-8918,to_translate,720882,1502150640,localize_glossary_languages_fr
localize_statistics-8919,translations,75434,1502150640,localize_glossary_languages_fr
localize_statistics-8920,suggestions,60969,1502150640,localize_glossary_languages_fr
localize_statistics-8921,contributors,548,1502238021,localize_glossary_languages_fr
localize_statistics-8922,to_translate,721521,1502238021,localize_glossary_languages_fr
localize_statistics-8923,translations,75434,1502238021,localize_glossary_languages_fr
localize_statistics-8924,suggestions,60971,1502238021,localize_glossary_languages_fr
localize_statistics-8925,contributors,548,1502327451,localize_glossary_languages_fr
localize_statistics-8926,to_translate,721710,1502327451,localize_glossary_languages_fr
localize_statistics-8927,translations,75434,1502327451,localize_glossary_languages_fr
localize_statistics-8928,suggestions,60971,1502327451,localize_glossary_languages_fr
localize_statistics-8929,contributors,548,1502409986,localize_glossary_languages_fr
localize_statistics-8930,to_translate,722131,1502409986,localize_glossary_languages_fr
localize_statistics-8931,translations,75434,1502409986,localize_glossary_languages_fr
localize_statistics-8932,suggestions,60971,1502409986,localize_glossary_languages_fr
localize_statistics-8933,contributors,548,1502500363,localize_glossary_languages_fr
localize_statistics-8934,to_translate,722353,1502500363,localize_glossary_languages_fr
localize_statistics-8935,translations,75434,1502500363,localize_glossary_languages_fr
localize_statistics-8936,suggestions,60971,1502500363,localize_glossary_languages_fr
localize_statistics-8937,contributors,548,1502584881,localize_glossary_languages_fr
localize_statistics-8938,to_translate,722364,1502584881,localize_glossary_languages_fr
localize_statistics-8939,translations,75434,1502584881,localize_glossary_languages_fr
localize_statistics-8940,suggestions,60971,1502584881,localize_glossary_languages_fr
localize_statistics-8941,contributors,548,1502669139,localize_glossary_languages_fr
localize_statistics-8942,to_translate,722418,1502669139,localize_glossary_languages_fr
localize_statistics-8943,translations,75434,1502669139,localize_glossary_languages_fr
localize_statistics-8944,suggestions,60971,1502669139,localize_glossary_languages_fr
localize_statistics-8945,contributors,548,1502758916,localize_glossary_languages_fr
localize_statistics-8946,to_translate,722649,1502758916,localize_glossary_languages_fr
localize_statistics-8947,translations,75434,1502758916,localize_glossary_languages_fr
localize_statistics-8948,suggestions,60971,1502758916,localize_glossary_languages_fr
localize_statistics-8949,contributors,548,1502841761,localize_glossary_languages_fr
localize_statistics-8950,to_translate,722888,1502841761,localize_glossary_languages_fr
localize_statistics-8951,translations,75434,1502841761,localize_glossary_languages_fr
localize_statistics-8952,suggestions,60971,1502841761,localize_glossary_languages_fr
localize_statistics-8953,contributors,548,1502932126,localize_glossary_languages_fr
localize_statistics-8954,to_translate,723258,1502932126,localize_glossary_languages_fr
localize_statistics-8955,translations,75434,1502932126,localize_glossary_languages_fr
localize_statistics-8956,suggestions,60976,1502932126,localize_glossary_languages_fr
localize_statistics-8957,contributors,548,1503015214,localize_glossary_languages_fr
localize_statistics-8958,to_translate,723353,1503015214,localize_glossary_languages_fr
localize_statistics-8959,translations,75434,1503015214,localize_glossary_languages_fr
localize_statistics-8960,suggestions,60976,1503015214,localize_glossary_languages_fr
localize_statistics-8961,contributors,548,1503101677,localize_glossary_languages_fr
localize_statistics-8962,to_translate,723642,1503101677,localize_glossary_languages_fr
localize_statistics-8963,translations,75434,1503101677,localize_glossary_languages_fr
localize_statistics-8964,suggestions,60976,1503101677,localize_glossary_languages_fr
localize_statistics-8965,contributors,548,1503187969,localize_glossary_languages_fr
localize_statistics-8966,to_translate,723664,1503187969,localize_glossary_languages_fr
localize_statistics-8967,translations,75434,1503187969,localize_glossary_languages_fr
localize_statistics-8968,suggestions,60976,1503187969,localize_glossary_languages_fr
localize_statistics-8969,contributors,548,1503277089,localize_glossary_languages_fr
localize_statistics-8970,to_translate,723934,1503277089,localize_glossary_languages_fr
localize_statistics-8971,translations,75434,1503277089,localize_glossary_languages_fr
localize_statistics-8972,suggestions,60976,1503277089,localize_glossary_languages_fr
localize_statistics-8973,contributors,0,1503364294,localize_glossary_languages_fr
localize_statistics-8974,to_translate,0,1503364294,localize_glossary_languages_fr
localize_statistics-8975,translations,0,1503364294,localize_glossary_languages_fr
localize_statistics-8976,suggestions,0,1503364294,localize_glossary_languages_fr
localize_statistics-8977,contributors,548,1503450449,localize_glossary_languages_fr
localize_statistics-8978,to_translate,724592,1503450449,localize_glossary_languages_fr
localize_statistics-8979,translations,75434,1503450449,localize_glossary_languages_fr
localize_statistics-8980,suggestions,61091,1503450449,localize_glossary_languages_fr
localize_statistics-8981,contributors,548,1503538375,localize_glossary_languages_fr
localize_statistics-8982,to_translate,724742,1503538375,localize_glossary_languages_fr
localize_statistics-8983,translations,75434,1503538375,localize_glossary_languages_fr
localize_statistics-8984,suggestions,61091,1503538375,localize_glossary_languages_fr
localize_statistics-8985,contributors,548,1503620351,localize_glossary_languages_fr
localize_statistics-8986,to_translate,724986,1503620351,localize_glossary_languages_fr
localize_statistics-8987,translations,75434,1503620351,localize_glossary_languages_fr
localize_statistics-8988,suggestions,61091,1503620351,localize_glossary_languages_fr
localize_statistics-8989,contributors,548,1503709998,localize_glossary_languages_fr
localize_statistics-8990,to_translate,725160,1503709998,localize_glossary_languages_fr
localize_statistics-8991,translations,75434,1503709998,localize_glossary_languages_fr
localize_statistics-8992,suggestions,61094,1503709998,localize_glossary_languages_fr
localize_statistics-8993,contributors,548,1503795333,localize_glossary_languages_fr
localize_statistics-8994,to_translate,725268,1503795333,localize_glossary_languages_fr
localize_statistics-8995,translations,75434,1503795333,localize_glossary_languages_fr
localize_statistics-8996,suggestions,61094,1503795333,localize_glossary_languages_fr
localize_statistics-8997,contributors,548,1503883664,localize_glossary_languages_fr
localize_statistics-8998,to_translate,725637,1503883664,localize_glossary_languages_fr
localize_statistics-8999,translations,75434,1503883664,localize_glossary_languages_fr
localize_statistics-9000,suggestions,61094,1503883664,localize_glossary_languages_fr
localize_statistics-9001,contributors,548,1503969584,localize_glossary_languages_fr
localize_statistics-9002,to_translate,725886,1503969584,localize_glossary_languages_fr
localize_statistics-9003,translations,75434,1503969584,localize_glossary_languages_fr
localize_statistics-9004,suggestions,61094,1503969584,localize_glossary_languages_fr
localize_statistics-9005,contributors,548,1504051609,localize_glossary_languages_fr
localize_statistics-9006,to_translate,726289,1504051609,localize_glossary_languages_fr
localize_statistics-9007,translations,75434,1504051609,localize_glossary_languages_fr
localize_statistics-9008,suggestions,61094,1504051609,localize_glossary_languages_fr
localize_statistics-9009,contributors,548,1504139333,localize_glossary_languages_fr
localize_statistics-9010,to_translate,727031,1504139333,localize_glossary_languages_fr
localize_statistics-9011,translations,75434,1504139333,localize_glossary_languages_fr
localize_statistics-9012,suggestions,61094,1504139333,localize_glossary_languages_fr
localize_statistics-9013,contributors,548,1504226278,localize_glossary_languages_fr
localize_statistics-9014,to_translate,727483,1504226278,localize_glossary_languages_fr
